dataset,q_id,method,transformation_type,original_query,variation,valid,follow_category
antique,2620488,back_translation_pivot_language_de,paraphrase,why do they say dont keep eggs in the fridge if there is a special compartment in most fridges for eggs,why do they say not to keep eggs in the refrigerator when in most refrigerators there is a special apartment for eggs,True,True
antique,2630860,back_translation_pivot_language_de,paraphrase,why is god  male,why is god  man,True,True
antique,2632334,back_translation_pivot_language_de,paraphrase,on the most fundamental level  why is killing other humans bad,at the most basic level  why is it bad to kill other people,True,True
antique,263783,back_translation_pivot_language_de,paraphrase,what affects did watergate have on the presidency,what impact does wattergate have on the presidency,True,True
antique,2677193,back_translation_pivot_language_de,paraphrase,what does the phrase  take no prisoners  mean,what does the word  no prisoners take,False,False
antique,2678484,back_translation_pivot_language_de,paraphrase,what is the mean of bibliography,what is the meaning of bibliography,True,True
antique,2678635,back_translation_pivot_language_de,paraphrase,why do husky s have coloful eyes then other dogs,why husky s eyes are dirty  then other dogs,False,False
antique,2689609,back_translation_pivot_language_de,paraphrase,why do people ignore global issues,why do people ignore global problems,True,True
antique,2700836,back_translation_pivot_language_de,paraphrase,how do you wire an 800 watt inverter,how to use a 800 watt inverter,False,False
antique,2704,back_translation_pivot_language_de,paraphrase,why does it seem that no matter how hard you try,why does it seem like that  no matter how hard you try,True,True
antique,2735795,back_translation_pivot_language_de,paraphrase,how to decrease weight 100kg to 70kg,how to reduce weight from 100 kg to 70 kg,True,True
antique,2764765,back_translation_pivot_language_de,paraphrase,how to study 17 18 hrs a day give me practical tips,how can i study 17 18 hours a day give me practical tips,True,True
antique,278043,back_translation_pivot_language_de,paraphrase,how is splitting a laser beam dangerous,how is a laser radiation dangerous,False,False
antique,2858043,back_translation_pivot_language_de,paraphrase,how do you stop bad feelings toward the people,how do you prevent bad feelings towards people,True,True
antique,2891885,back_translation_pivot_language_de,paraphrase,why does everone want a horse,why do everyone want a horse,True,False
antique,2897078,back_translation_pivot_language_de,paraphrase,how to get rid of stript throat,how to get rid of stripte neck,False,False
antique,2901754,back_translation_pivot_language_de,paraphrase,how are fico scores calculated,how is the fico score calculated,True,True
antique,2910592,back_translation_pivot_language_de,paraphrase,how do i get rid of pink eye quick at home,how can i get rid of the red eye at home,False,True
antique,2942624,back_translation_pivot_language_de,paraphrase,why do random strangers keep asking me what ethnicity i am,why do random strangers still ask me what ethnicity am i,True,True
antique,3083719,back_translation_pivot_language_de,paraphrase,how do you safely wean a person off risperidal,how to lose a person from risperidal,False,False
antique,3104841,back_translation_pivot_language_de,paraphrase,how do you take care of hamster gigy pig,how to take care of hamster gigy pig,True,True
antique,3124162,back_translation_pivot_language_de,paraphrase,how can i get rid of a sinus infection without medication,how can i get rid of a sinus infection without medications,True,True
antique,3152714,back_translation_pivot_language_de,paraphrase,i m a black women and don t like hair under arms or private area but always get razor bumps how can i prevent,i m a black woman and don t like the hair under the arms or in the private area  but always dirty bump  how can i prevent,False,False
antique,3159749,back_translation_pivot_language_de,paraphrase,what is the difference between organic and inorganic eggs,what is the difference between organic and anorganic eggs,True,True
antique,3172166,back_translation_pivot_language_de,paraphrase,does any one know how to find out about an insurance claim,does anyone know how to find out about an insurance claim,True,True
antique,317469,back_translation_pivot_language_de,paraphrase,how can i get rid off my pimples white black heads  and oiliness of my face,how can i get rid of my fungus  white black heads and oliveness of the face,False,False
antique,3178012,back_translation_pivot_language_de,paraphrase,why do we find bricks in toilets,why do we find bricks in the toilets,True,True
antique,3211282,back_translation_pivot_language_de,paraphrase,i dont have any friands on yahoo how do i get some,i have no friends on yahoo  how can i get some,True,True
antique,3280274,back_translation_pivot_language_de,paraphrase,what is a schnitzel,what is a cut,False,False
antique,332662,back_translation_pivot_language_de,paraphrase,what is sosiology,what is sociology,True,True
antique,3374970,back_translation_pivot_language_de,paraphrase,what is the correct form  i wear glasses or i am wearing glasses and why,what is the right form  i wear glasses or i wear glasses and why,False,True
antique,3382182,back_translation_pivot_language_de,paraphrase,is more difficult to train a male versus a female,is it more difficult to train a man against a woman,False,True
antique,344029,back_translation_pivot_language_de,paraphrase,what does bmr stand for when you are talking about health and what is bmr,what does bmr mean when you talk about health and what is bmr,True,True
antique,3470651,back_translation_pivot_language_de,paraphrase,how do i get rid of static shock electricity,how can i get rid of static shock   electricity,True,True
antique,3495304,back_translation_pivot_language_de,paraphrase,how can i find a diabetic freind,how can i find a diabetic,False,True
antique,3507499,back_translation_pivot_language_de,paraphrase,tell me the difference between revenge and vengeance,tell me the difference between revenge and revenge,False,True
antique,358253,back_translation_pivot_language_de,paraphrase,why do wiccans believe that they have magical powers when they don t ever produce any magic,why do wikans believe that they have magical powers when they never produce magic,True,True
antique,3617468,back_translation_pivot_language_de,paraphrase,how do yooh laugh,how does yooh smile,False,False
antique,3626847,back_translation_pivot_language_de,paraphrase,what can  check engine  light signify in my 94 plymoth voyager,what can  check engine  light mean in my 94 plymoth voyager,True,True
